% start	end	CellId	IMSI	RNTI	LCID	nTxPDUs	TxBytes	nRxPDUs	RxBytes	delay	stdDev	min	max	PduSize	stdDev	min	max
1	1.25	3	11	1	3	50	91799	49	89963	0.003	0	0.003	0.003	1835.98	0.142857	1835	1836	
1	1.25	3	12	3	3	50	219750	51	224145	0.003	0	0.003	0.003	4395	0	4395	4395	
1	1.25	3	13	4	3	50	219750	51	224145	0.003	0	0.003	0.003	4395	0	4395	4395	
1	1.25	3	14	2	3	51	224145	50	219750	0.003	0	0.003	0.003	4395	0	4395	4395	
1	1.25	3	15	5	3	49	116865	49	116865	0.003	0	0.003	0.003	2385	0	2385	2385	
1	1.25	4	16	2	3	50	219750	51	224145	0.003	0	0.003	0.003	4395	0	4395	4395	
1	1.25	4	17	1	3	50	219748	51	224143	0.003	0	0.003	0.003	4394.96	0.280056	4393	4395	
1	1.25	4	18	5	3	50	99000	49	97020	0.003	0	0.003	0.003	1980	0	1980	1980	
1	1.25	4	19	4	3	50	91800	49	89964	0.003	0	0.003	0.003	1836	0	1836	1836	
1	1.25	4	20	3	3	50	138450	50	138450	0.003	0	0.003	0.003	2769	0	2769	2769	
1.25	1.5	1	1	5	3	50	159100	50	159100	0.003	0	0.003	0.003	3182	0	3182	3182	
1.25	1.5	1	2	2	3	50	159100	51	162282	0.003	0	0.003	0.003	3182	0	3182	3182	
1.25	1.5	1	3	4	3	50	219750	50	219750	0.003	0	0.003	0.003	4395	0	4395	4395	
1.25	1.5	1	4	1	3	49	97020	49	97020	0.003	0	0.003	0.003	1980	0	1980	1980	
1.25	1.5	1	5	3	3	51	224145	50	219750	0.003	0	0.003	0.003	4395	0	4395	4395	
1.25	1.5	2	6	4	3	48	114480	49	116865	0.003	0	0.003	0.003	2385	0	2385	2385	
1.25	1.5	2	7	5	3	49	89964	49	89964	0.003	0	0.003	0.003	1836	0	1836	1836	
1.25	1.5	2	8	2	3	50	219748	50	219748	0.003	0	0.003	0.003	4394.96	0.282843	4393	4395	
1.25	1.5	2	9	1	3	50	219750	49	215355	0.00342857	0.00169558	0.003	0.01	4395	0	4395	4395	
1.25	1.5	2	10	3	3	50	219750	50	219750	0.003	0	0.003	0.003	4395	0	4395	4395	
1.25	1.5	3	11	1	3	49	89964	50	91800	0.003	0	0.003	0.003	1836	0	1836	1836	
1.25	1.5	3	12	3	3	51	224144	50	219749	0.003	0	0.003	0.003	4394.98	0.141421	4394	4395	
1.25	1.5	3	13	4	3	51	224145	50	219750	0.003	0	0.003	0.003	4395	0	4395	4395	
1.25	1.5	3	14	2	3	50	219750	51	224145	0.003	0	0.003	0.003	4395	0	4395	4395	
1.25	1.5	3	15	5	3	49	116865	49	116865	0.003	0	0.003	0.003	2385	0	2385	2385	
1.25	1.5	4	16	2	3	50	219750	50	219750	0.003	0	0.003	0.003	4395	0	4395	4395	
1.25	1.5	4	17	1	3	51	224145	50	219750	0.003	0	0.003	0.003	4395	0	4395	4395	
1.25	1.5	4	18	5	3	49	97020	50	99000	0.003	0	0.003	0.003	1980	0	1980	1980	
1.25	1.5	4	19	4	3	49	89964	50	91800	0.003	0	0.003	0.003	1836	0	1836	1836	
1.25	1.5	4	20	3	3	51	141219	50	138450	0.003	0	0.003	0.003	2769	0	2769	2769	
1.5	1.75	1	1	5	3	6	16631	6	16631	0.003	0	0.003	0.003	2771.83	1004.7	721	3182	
1.5	1.75	1	2	2	3	6	16596	6	16596	0.003	0	0.003	0.003	2766	1018.99	686	3182	
1.5	1.75	1	3	4	3	5	18861	5	18861	0.003	0	0.003	0.003	3772.2	1392.62	1281	4395	
1.5	1.75	1	4	1	3	7	12546	8	14526	0.003	0	0.003	0.003	1815.75	464.569	666	1980	
1.5	1.75	1	5	3	3	4	17525	5	21920	0.003	0	0.003	0.003	4384	24.5967	4340	4395	
1.5	1.75	2	6	4	3	6	14266	6	14266	0.003	0	0.003	0.003	2377.67	17.9629	2341	2385	
1.5	1.75	2	7	5	3	8	13640	8	13640	0.003	0	0.003	0.003	1705	370.524	788	1836	
1.5	1.75	2	8	2	3	4	15737	5	20132	0.003	0	0.003	0.003	4026.4	824.215	2552	4395	
1.5	1.75	2	9	1	3	5	18852	6	23247	0.00416667	0.00285774	0.003	0.01	3874.5	1274.96	1272	4395	
1.5	1.75	2	10	3	3	5	18901	5	18901	0.003	0	0.003	0.003	3780.2	1374.73	1321	4395	
1.5	1.75	3	11	1	3	8	13484	8	13484	0.003	0	0.003	0.003	1685.5	425.678	632	1836	
1.5	1.75	3	12	3	3	4	17334	5	21729	0.003	0	0.003	0.003	4345.8	110.015	4149	4395	
1.5	1.75	3	13	4	3	4	15832	5	20227	0.003	0	0.003	0.003	4045.4	781.729	2647	4395	
1.5	1.75	3	14	2	3	5	18673	5	18673	0.003	0	0.003	0.003	3734.6	1476.7	1093	4395	
1.5	1.75	3	15	5	3	7	15037	7	15037	0.003	0	0.003	0.003	2148.14	626.224	728	2385	
1.5	1.75	4	16	2	3	5	18608	5	18608	0.003	0	0.003	0.003	3721.6	1505.77	1028	4395	
1.5	1.75	4	17	1	3	4	15768	5	20163	0.003	0	0.003	0.003	4032.6	810.351	2583	4395	
1.5	1.75	4	18	5	3	7	13092	7	13092	0.003	0	0.003	0.003	1870.29	290.277	1212	1980	
1.5	1.75	4	19	4	3	8	13026	8	13026	0.003	0	0.003	0.003	1628.25	587.606	174	1836	
1.5	1.75	4	20	3	3	6	15586	7	18355	0.003	0	0.003	0.003	2622.14	388.547	1741	2769	
