% start	end	CellId	IMSI	RNTI	LCID	nTxPDUs	TxBytes	nRxPDUs	RxBytes	delay	stdDev	min	max	PduSize	stdDev	min	max
1	1.25	2	10	3	3	250	209745	250	209745	0.003	0	0.003	0.003	838.98	0.189058	837	839	
1	1.25	3	11	1	3	250	93240	250	93240	0.003	0	0.003	0.003	372.96	0.280562	371	373	
1	1.25	3	12	3	3	250	209745	250	209745	0.003	0	0.003	0.003	838.98	0.189058	837	839	
1	1.25	3	13	4	3	250	209745	250	209745	0.003	0	0.003	0.003	838.98	0.189058	837	839	
1	1.25	3	14	2	3	250	209745	250	209745	0.003	0	0.003	0.003	838.98	0.189058	837	839	
1	1.25	3	15	5	3	250	113250	250	113250	0.003	0	0.003	0.003	453	0	453	453	
1	1.25	4	16	2	3	249	208907	248	208068	0.00302822	0.0004445	0.003	0.01	838.984	0.179241	837	839	
1	1.25	4	17	1	3	250	209745	250	209745	0.003	0	0.003	0.003	838.98	0.189058	837	839	
1	1.25	4	18	5	3	250	113250	250	113250	0.003	0	0.003	0.003	453	0	453	453	
1	1.25	4	19	4	3	230	85789	230	85789	0.00360869	0.0019767	0.003	0.01	372.996	0.065938	372	373	
1	1.25	4	20	3	3	250	129250	250	129250	0.003	0	0.003	0.003	517	0	517	517	
1.25	1.5	1	1	5	3	250	149248	250	149248	0.003	0	0.003	0.003	596.992	0.126491	595	597	
1.25	1.5	1	2	2	3	250	149248	250	149248	0.003	0	0.003	0.003	596.992	0.126491	595	597	
1.25	1.5	1	3	4	3	250	209746	250	209746	0.003	0	0.003	0.003	838.984	0.178526	837	839	
1.25	1.5	1	4	1	3	250	93242	250	93242	0.003	0	0.003	0.003	372.968	0.251454	371	373	
1.25	1.5	1	5	3	3	250	209746	250	209746	0.003	0	0.003	0.003	838.984	0.178526	837	839	
1.25	1.5	2	6	4	3	250	129250	250	129250	0.003	0	0.003	0.003	517	0	517	517	
1.25	1.5	2	7	5	3	242	90265	242	90265	0.0032314	0.00125411	0.003	0.01	372.996	0.0642824	372	373	
1.25	1.5	2	8	2	3	250	209746	250	209746	0.003	0	0.003	0.003	838.984	0.178526	837	839	
1.25	1.5	2	9	1	3	227	190451	228	191290	0.00370614	0.0021128	0.003	0.01	838.991	0.132453	837	839	
1.25	1.5	2	10	3	3	250	209746	250	209746	0.003	0	0.003	0.003	838.984	0.178526	837	839	
1.25	1.5	3	11	1	3	250	93242	250	93242	0.003	0	0.003	0.003	372.968	0.251454	371	373	
1.25	1.5	3	12	3	3	250	209746	250	209746	0.003	0	0.003	0.003	838.984	0.178526	837	839	
1.25	1.5	3	13	4	3	250	209746	250	209746	0.003	0	0.003	0.003	838.984	0.178526	837	839	
1.25	1.5	3	14	2	3	250	209746	250	209746	0.003	0	0.003	0.003	838.984	0.178526	837	839	
1.25	1.5	3	15	5	3	250	113250	250	113250	0.003	0	0.003	0.003	453	0	453	453	
1.25	1.5	4	16	2	3	249	208908	250	209747	0.003028	0.000442719	0.003	0.01	838.988	0.141194	837	839	
1.25	1.5	4	17	1	3	250	209747	250	209747	0.003	0	0.003	0.003	838.988	0.141194	837	839	
1.25	1.5	4	18	5	3	250	113250	250	113250	0.003	0	0.003	0.003	453	0	453	453	
1.25	1.5	4	19	4	3	225	83924	223	83178	0.00378475	0.00221346	0.003	0.01	372.996	0.066965	372	373	
1.25	1.5	4	20	3	3	250	129250	250	129250	0.003	0	0.003	0.003	517	0	517	517	
1.5	1.75	1	1	5	3	25	15710	27	16904	0.003	0	0.003	0.003	626.074	104.784	597	999	
1.5	1.75	1	2	2	3	25	15710	27	16904	0.003	0	0.003	0.003	626.074	104.784	597	999	
1.5	1.75	1	3	4	3	23	18603	25	20281	0.003	0	0.003	0.003	811.24	138.592	146	839	
1.5	1.75	1	4	1	3	27	13591	29	14337	0.003	0	0.003	0.003	494.379	391.248	373	1980	
1.5	1.75	1	5	3	3	23	18603	25	20281	0.003	0	0.003	0.003	811.24	138.592	146	839	
1.5	1.75	2	6	4	3	26	14994	28	16028	0.003	0	0.003	0.003	572.429	231.444	337	1383	
1.5	1.75	2	7	5	3	28	13604	30	14350	0.003	0	0.003	0.003	478.333	340.413	144	1980	
1.5	1.75	2	8	2	3	23	18603	25	20281	0.003	0	0.003	0.003	811.24	138.592	146	839	
1.5	1.75	2	9	1	3	22	18129	24	19807	0.00329167	0.00142887	0.003	0.01	825.292	67.1568	510	839	
1.5	1.75	2	10	3	3	23	18603	25	20281	0.003	0	0.003	0.003	811.24	138.592	146	839	
1.5	1.75	3	11	1	3	28	13594	30	14340	0.003	0	0.003	0.003	478	340.756	134	1980	
1.5	1.75	3	12	3	3	23	18603	25	20281	0.003	0	0.003	0.003	811.24	138.592	146	839	
1.5	1.75	3	13	4	3	23	18603	25	20281	0.003	0	0.003	0.003	811.24	138.592	146	839	
1.5	1.75	3	14	2	3	23	18603	25	20281	0.003	0	0.003	0.003	811.24	138.592	146	839	
1.5	1.75	3	15	5	3	26	13553	28	14459	0.003	0	0.003	0.003	516.393	198.715	453	1191	
1.5	1.75	4	16	2	3	21	17316	23	18994	0.003	0	0.003	0.003	825.826	62.7453	538	839	
1.5	1.75	4	17	1	3	22	17986	24	19664	0.003	0	0.003	0.003	819.333	95.9215	369	839	
1.5	1.75	4	18	5	3	27	13556	29	14462	0.003	0	0.003	0.003	498.69	105.335	450	749	
1.5	1.75	4	19	4	3	23	11140	28	13005	0.005	0.00322031	0.003	0.01	464.464	203.845	373	1236	
1.5	1.75	4	20	3	3	26	14993	28	16027	0.003	0	0.003	0.003	572.393	124.57	517	871	
